GeneSym	EnsembleID	Tissue/Cell Type
CNIH1	ENSP00000216416	whole body
HAVCR2	ENSP00000312002	whole body
PSMC4	ENSP00000157812	whole body
CXXC5	ENSP00000302543	whole body
STOML2	ENSP00000348886	whole body
AASDHPPT	ENSP00000278618	whole body
OSTC	ENSP00000354676	whole body
AATF	ENSP00000225402	whole body
BAZ1A	ENSP00000353458	whole body
OSTM1	ENSP00000193322	whole body
TFIP11	ENSP00000263115	whole body
CNOT2	ENSP00000229195	whole body
CTDSPL2	ENSP00000260327	whole body
RPRD2	ENSP00000358064	whole body
MED4	ENSP00000258648	whole body
SETD2	ENSP00000386759	whole body
RBM8A	ENSP00000333001	whole body
SRRM2	ENSP00000301740	whole body
TMEM9	ENSP00000356298	whole body
BABAM1	ENSP00000352408	whole body
SON	ENSP00000348984	whole body
H2AFY	ENSP00000353806	whole body
NACA	ENSP00000403817	whole body
NACA3P	ENSP00000240349	whole body
RTN4	ENSP00000337838	whole body
AFF4	ENSP00000265343	whole body
NOP58	ENSP00000264279	whole body
ASF1A	ENSP00000229595	whole body
C6ORF203	ENSP00000310951	whole body
GINS2	ENSP00000253462	whole body
PNISR	ENSP00000358242	whole body
PRKD2	ENSP00000291281	whole body
KLF12	ENSP00000366894	whole body
ZC3H15	ENSP00000338788	whole body
ARHGAP25	ENSP00000295381	whole body
EVI2B	ENSP00000333779	whole body
NDUFB2	ENSP00000247866	whole body
VAMP5	ENSP00000305647	whole body
PMPCB	ENSP00000249269	whole body
DNAJC8	ENSP00000263697	whole body
TMEM230	ENSP00000341364	whole body
RPL26L1	ENSP00000265100	whole body
ZMYM5	ENSP00000337034	whole body
BZW2	ENSP00000258761	whole body
PTPN11	ENSP00000340944	whole body
SMC3	ENSP00000354720	whole body
CCND3	ENSP00000362082	whole body
CHMP5	ENSP00000223500	whole body
IMPA1	ENSP00000408526	whole body
DENND1A	ENSP00000362727	whole body
PRPF40A	ENSP00000402094	whole body
TCEB3	ENSP00000395574	whole body
APOM	ENSP00000365081+ENSP00000389591	whole body
VNN1	ENSP00000356905	whole body
MTFP1	ENSP00000266263	whole body
GPSM3	ENSP00000364180	whole body
RFXANK	ENSP00000305071	whole body
RRP36	ENSP00000244496	whole body
STX5	ENSP00000294179	whole body
SLC7A7	ENSP00000285850	whole body
ZNF581	ENSP00000270451	whole body
PTPLAD1	ENSP00000261875	whole body
BCL2A1	ENSP00000267953	whole body
CTBP2	ENSP00000311825	whole body
FLOT1	ENSP00000372873	whole body
SSU72	ENSP00000291386	whole body
AES	ENSP00000221561	whole body
MPP1	ENSP00000358547	whole body
AMZ2	ENSP00000352976	whole body
TESPA1	ENSP00000312679	whole body
BTD	ENSP00000306477	whole body
PARP9	ENSP00000353512	whole body
CNIH4	ENSP00000420443	whole body
SARAF	ENSP00000256255	whole body
NDUFAF4	ENSP00000358272	whole body
ELP5	ENSP00000346412	whole body
GSKIP	ENSP00000330180	whole body
STXBP6	ENSP00000324302	whole body
IPO9	ENSP00000354742	whole body
MTCH2	ENSP00000303222	whole body
GSTK1	ENSP00000367415	whole body
LAT2	ENSP00000275635	whole body
SDCCAG8	ENSP00000355499	whole body
MMP9	ENSP00000361405	whole body
PDZD11	ENSP00000239666	whole body
ABI1	ENSP00000365312	whole body
ECE1	ENSP00000364028	whole body
MYLK	ENSP00000353452	whole body
PDE4D	ENSP00000384806	whole body
SCARF1	ENSP00000263071	whole body
VWF	ENSP00000261405	whole body
ADD2	ENSP00000264436	whole body
CD109	ENSP00000287097	whole body
THBS1	ENSP00000260356	whole body
ARL6IP5	ENSP00000273258	whole body
HBA1	ENSP00000322421	whole body
HBA2	ENSP00000251595	whole body
BTK	ENSP00000308176	whole body
TMEM258	ENSP00000257262	whole body
PPBP	ENSP00000296028	whole body
GATB	ENSP00000263985	whole body
CD68	ENSP00000250092	whole body
VPS4B	ENSP00000238497	whole body
DYNLRB1	ENSP00000349679	whole body
GNG5	ENSP00000359675	whole body
FYB	ENSP00000316460	whole body
NSFL1C	ENSP00000216879	whole body
PPA2	ENSP00000343885	whole body
PRKAA1	ENSP00000346148	whole body
HUWE1	ENSP00000262854	whole body
SEC22B	ENSP00000420824	whole body
SCFD1	ENSP00000390783	whole body
GP1BB	ENSP00000383382	whole body
NOS3	ENSP00000297494	whole body
ANXA2	ENSP00000346032	whole body
CDK5RAP3	ENSP00000344683	whole body
DDOST	ENSP00000364188	whole body
COPZ1	ENSP00000262061	whole body
VTA1	ENSP00000356602	whole body
EIF6	ENSP00000363559	whole body
NCF2	ENSP00000356505	whole body
NIP7	ENSP00000254940	whole body
NDUFB9	ENSP00000276689	whole body
DROSHA	ENSP00000339845	whole body
EIF3K	ENSP00000248342	whole body
EMCN	ENSP00000296420	whole body
PPHLN1	ENSP00000338510	whole body
UBE2E3	ENSP00000307109	whole body
A2ML1	ENSP00000299698	whole body
PRICKLE2	ENSP00000295902	whole body
C20ORF195	ENSP00000359115	whole body
CA5BP1	ENSP00000409772	whole body
HOXC11	ENSP00000243082	whole body
FAM50B	ENSP00000369625	whole body
PDK4	ENSP00000005178	whole body
MRPL3	ENSP00000264995	whole body
GABPB2	ENSP00000357914	whole body
HDDC3	ENSP00000330721	whole body
ABCC2	ENSP00000359478	whole body
ADM5	ENSP00000393631	whole body
ZNF428	ENSP00000300811	whole body
ZNF800	ENSP00000265827	whole body
ALPI	ENSP00000295463	whole body
CDK9	ENSP00000362361	whole body
CDKL5	ENSP00000369325	whole body
ZIC5	ENSP00000267294	whole body
HABP4	ENSP00000364398	whole body
HSP90AB2P	ENSP00000371882	whole body
ZBTB38	ENSP00000372635	whole body
EPB41L4A	ENSP00000261486	whole body
CENPH	ENSP00000283006	whole body
TXNRD3	ENSP00000413404	whole body
TXNL4B	ENSP00000268483	whole body
CFTR	ENSP00000003084	whole body
TRPV5	ENSP00000265310	whole body
TRAF7	ENSP00000318944	whole body
DAP	ENSP00000230895	whole body
DAPK2	ENSP00000261891	whole body
TNK1	ENSP00000312309	whole body
ERCC6	ENSP00000348089	whole body
TEAD1	ENSP00000354588	whole body
TARBP1	ENSP00000040877	whole body
SYNC	ENSP00000386439	whole body
FLYWCH2	ENSP00000293981	whole body
STK32C	ENSP00000298630	whole body
SRA1	ENSP00000337513	whole body
CDC42BPB	ENSP00000372449	whole body
SNX30	ENSP00000363349	whole body
SNRPC	ENSP00000244520	whole body
ICK	ENSP00000263043	whole body
SLC7A5P2	ENSP00000415539	whole body
SLC30A1	ENSP00000355968	whole body
SCUBE1	ENSP00000354080	whole body
SALL4	ENSP00000217086	whole body
SAGE1	ENSP00000323191	whole body
RTKN	ENSP00000272430	whole body
RRAGC	ENSP00000362092	whole body
CENPA	ENSP00000336868	whole body
RBM12B	ENSP00000382239	whole body
RAD51AP1	ENSP00000228843	whole body
RABGAP1L	ENSP00000251507	whole body
PRKCE	ENSP00000306124	whole body
PRC1	ENSP00000377793	whole body
PLEKHA2	ENSP00000393860	whole body
PLCB3	ENSP00000279230	whole body
PIK3R4	ENSP00000349205	whole body
PHKB	ENSP00000313504	whole body
IGF2BP1	ENSP00000290341	whole body
GAS2L3	ENSP00000266754	whole body
FOXC2	ENSP00000326371	whole body
PCGF1	ENSP00000233630	whole body
PCDH7	ENSP00000330302	whole body
GTF2A1	ENSP00000298173	whole body
BICC1	ENSP00000362993	whole body
OTOP3	ENSP00000328090	whole body
ORC1	ENSP00000360621	whole body
DHX8	ENSP00000262415	whole body
CENPB	ENSP00000369075	whole body
BCL2L12	ENSP00000246785	whole body
CDH10	ENSP00000264463	whole body
NEK11	ENSP00000372857	whole body
H2BFM	ENSP00000243297	whole body
NAA30	ENSP00000298406	whole body
MYO1E	ENSP00000288235	whole body
C17ORF96	ENSP00000317905	whole body
MLLT1	ENSP00000252674	whole body
MED16	ENSP00000325612	whole body
MDFIC	ENSP00000257724	whole body
MARK1	ENSP00000355884	whole body
LPIN3	ENSP00000362354	whole body
HOXC10	ENSP00000307321	whole body
DMBX1	ENSP00000353132	whole body
KRT25	ENSP00000310573	whole body
KPRP	ENSP00000357762	whole body
KPNA6	ENSP00000362728	whole body
GLI2	ENSP00000354586	whole body
KIAA1804	ENSP00000355583	whole body
BNC2	ENSP00000370047	whole body
ATXN1L	ENSP00000415822	whole body
JPH2	ENSP00000362071	whole body
JPH1	ENSP00000344488	whole body
JAGN1	ENSP00000306106	whole body
ACO1	ENSP00000309477	whole body
C1QL4	ENSP00000335285	whole body
ZNF783	ENSP00000410890	whole body
ZSCAN16	ENSP00000366527	whole body
CCDC109B	ENSP00000378145	whole body
FXYD7	ENSP00000270310	whole body
HFM1	ENSP00000359454	whole body
IFI27	ENSP00000298902	whole body
ZNF585A	ENSP00000292841	whole body
ZNF280B	ENSP00000353586	whole body
ZBTB48	ENSP00000366902	whole body
WDR61	ENSP00000267973	whole body
TRIM48	ENSP00000402414	whole body
TRAPPC1	ENSP00000302783	whole body
EXOSC8	ENSP00000374354	whole body
TMEM70	ENSP00000312599	whole body
FNDC4	ENSP00000264703	whole body
CLN8	ENSP00000328182	whole body
IFT20	ENSP00000350570	whole body
HOXA3	ENSP00000324884	whole body
SERTAD1	ENSP00000350633	whole body
RSPO1	ENSP00000348944	whole body
RPL39L	ENSP00000296277	whole body
RGS10	ENSP00000358099	whole body
PTCD2	ENSP00000370013	whole body
PSMC3IP	ENSP00000377384	whole body
PROX2	ENSP00000405932	whole body
PPIC	ENSP00000303057	whole body
POLR3A	ENSP00000361446	whole body
PLA2G12A	ENSP00000243501	whole body
PKHD1L1	ENSP00000367655	whole body
ORC5	ENSP00000297431	whole body
DGKQ	ENSP00000273814	whole body
NUDT22	ENSP00000279206	whole body
NUDT11	ENSP00000365160	whole body
NRIP3	ENSP00000310205	whole body
GJC1	ENSP00000333193	whole body
NDUFS8	ENSP00000315774	whole body
MUC16	ENSP00000381008	whole body
GATA5	ENSP00000252997	whole body
MRPL44	ENSP00000258383	whole body
MRPL23	ENSP00000370930	whole body
MOCS3	ENSP00000244051	whole body
MINOS1	ENSP00000325562	whole body
MED26	ENSP00000263390	whole body
MCOLN2	ENSP00000359640	whole body
MARCH5	ENSP00000351813	whole body
FOXI2	ENSP00000373572	whole body
LSM6	ENSP00000296581	whole body
LRRC8C	ENSP00000359483	whole body
LRRC45	ENSP00000306760	whole body
FAM206A	ENSP00000363753	whole body
KIF3C	ENSP00000264712	whole body
KCNJ14	ENSP00000341479	whole body
FSBP	ENSP00000420405	whole body
H2AFY2	ENSP00000362352	whole body
BRWD3	ENSP00000362372	whole body
SRSF4	ENSP00000362900	whole body
THAP7	ENSP00000215742	whole body
POLD1	ENSP00000262266	whole body
CALHM3	ENSP00000358798	whole body
RNF187	ENSP00000306396	whole body
ZNF799	ENSP00000411084	whole body
CDK20	ENSP00000322343	whole body
DGCR14	ENSP00000252137	whole body
GATA6	ENSP00000269216	whole body
SNX25	ENSP00000264694	whole body
TRRAP	ENSP00000347733	whole body
RASAL2	ENSP00000263528	whole body
ITPR2	ENSP00000370744	whole body
CCDC125	ENSP00000342405	whole body
SREK1IP1	ENSP00000379938	whole body
ACBD6	ENSP00000356567	whole body
ANXA1	ENSP00000257497	whole body
C7ORF50	ENSP00000350011	whole body
WDR46	ENSP00000363746	whole body
YY2	ENSP00000389381	whole body
CBX6	ENSP00000384490	whole body
CHCHD6	ENSP00000290913	whole body
CUL4A	ENSP00000364589	whole body
TRIP4	ENSP00000261884	whole body
TRIP13	ENSP00000166345	whole body
TIAL1	ENSP00000358089	whole body
TAF12	ENSP00000263974	whole body
DUSP14	ENSP00000292964	whole body
DDX39A	ENSP00000242776	whole body
MTRR	ENSP00000264668	whole body
IFITM2	ENSP00000382714	whole body
STK38L	ENSP00000373684	whole body
IL17RB	ENSP00000288167	whole body
ZNF174	ENSP00000268655	whole body
RBMX2	ENSP00000339090	whole body
SEC22A	ENSP00000310521	whole body
ZBTB11	ENSP00000326200	whole body
TEAD3	ENSP00000345772	whole body
RPUSD2	ENSP00000323288	whole body
SRF	ENSP00000265354	whole body
SURF6	ENSP00000361092	whole body
BARX1	ENSP00000253968	whole body
FCN1	ENSP00000360871	whole body
ZNF408	ENSP00000309606	whole body
ORAI3	ENSP00000322249	whole body
NR2F1	ENSP00000325819	whole body
RPRM	ENSP00000314946	whole body
AVL9	ENSP00000315568	whole body
KIAA0232	ENSP00000303928	whole body
WDR43	ENSP00000384302	whole body
SEPT8	ENSP00000367991	whole body
DCLRE1A	ENSP00000355185	whole body
RRS1	ENSP00000322396	whole body
KIAA0196	ENSP00000318016	whole body
MAFG	ENSP00000350369	whole body
STBD1	ENSP00000237642	whole body
MSH3	ENSP00000265081	whole body
NOM1	ENSP00000275820	whole body
RBMS1	ENSP00000294904	whole body
TARBP2	ENSP00000266987	whole body
SETDB1	ENSP00000357965	whole body
PCDHB5	ENSP00000231134	whole body
PGM5	ENSP00000379678	whole body
CBX2	ENSP00000308750	whole body
TAP1	ENSP00000346206+ENSP00000402316	whole body
HEXDC	ENSP00000337854	whole body
HIST1H2BD	ENSP00000289316	whole body
SLC16A6	ENSP00000319991	whole body
PDE3B	ENSP00000282096	whole body
SMARCD3	ENSP00000262188	whole body
GPR64	ENSP00000369198	whole body
BCDIN3D	ENSP00000335201	whole body
TMEM106C	ENSP00000256686	whole body
GSDMC	ENSP00000276708	whole body
C19ORF40	ENSP00000254262	whole body
CAPN3	ENSP00000380349	whole body
STARD13	ENSP00000338785	whole body
UCN2	ENSP00000273610	whole body
CREB3L4	ENSP00000271889	whole body
KLK13	ENSP00000156476	whole body
DMKN	ENSP00000342012	whole body
BIN3	ENSP00000276416	whole body
NF2	ENSP00000344666	whole body
POLR2D	ENSP00000272645	whole body
FOXP4	ENSP00000309823	whole body
OSBPL10	ENSP00000273142	whole body
CCDC50	ENSP00000376250	whole body
ZBED3	ENSP00000255198	whole body
EBNA1BP2	ENSP00000236051	whole body
WDR12	ENSP00000261015	whole body
UBXN6	ENSP00000301281	whole body
RUNX3	ENSP00000343477	whole body
RPF2	ENSP00000402338	whole body
PRIM2	ENSP00000402620	whole body
POLH	ENSP00000361310	whole body
PAGE1	ENSP00000365320	whole body
MXRA7	ENSP00000348050	whole body
KRBA2	ENSP00000328017	whole body
EXOSC4	ENSP00000315476	whole body
PRKCDBP	ENSP00000307292	whole body
KRT2	ENSP00000310861	whole body
PSMB8	ENSP00000402406+ENSP00000406797	whole body
TK1	ENSP00000301634	whole body
BMS1	ENSP00000363642	whole body
MZF1	ENSP00000215057	whole body
KRT74	ENSP00000307240	whole body
KRTAP2-1	ENSP00000375237	whole body
KRTAP2-3	ENSP00000377583	whole body
KRTAP3-2	ENSP00000375429	whole body
ULBP2	ENSP00000356320	whole body
ARMCX6	ENSP00000354708	whole body
PRRX2	ENSP00000361547	whole body
TBP	ENSP00000230354	whole body
CD200R1	ENSP00000311035	whole body
OAS2	ENSP00000342278	whole body
DERL1	ENSP00000259512	whole body
TMPRSS11B	ENSP00000330475	whole body
PCNXL3	ENSP00000347931	whole body
ALDH1L2	ENSP00000258494	whole body
RPL11	ENSP00000363676	whole body
AGPS	ENSP00000264167	whole body
TNFRSF10A	ENSP00000221132	whole body
DTX3L	ENSP00000296161	whole body
OSBPL9	ENSP00000337265	whole body
EXOC8	ENSP00000353564	whole body
MTF2	ENSP00000359321	whole body
PPARGC1B	ENSP00000312649	whole body
SFT2D2	ENSP00000271375	whole body
TAX1BP3	ENSP00000225525	whole body
ZNF852	ENSP00000389841	whole body
STXBP4	ENSP00000365530	whole body
FAM83G	ENSP00000343279	whole body
LRRN4CL	ENSP00000325808	whole body
PERM1	ENSP00000414022	whole body
STAT6	ENSP00000300134	whole body
CDKN1A	ENSP00000244741	whole body
OTUB2	ENSP00000203664	whole body
TBCC	ENSP00000244625	whole body
HINT3	ENSP00000229633	whole body
GPN2	ENSP00000363250	whole body
MPND	ENSP00000262966	whole body
NUMBL	ENSP00000252891	whole body
TMEM201	ENSP00000366593	whole body
ZBTB9	ENSP00000378503	whole body
ZC2HC1A	ENSP00000263849	whole body
REPIN1	ENSP00000388287	whole body
DACH1	ENSP00000352712	whole body
GALR3	ENSP00000249041	whole body
FAM173A	ENSP00000219535	whole body
RABL2A	ENSP00000376871	whole body
RABL2B	ENSP00000378958	whole body
SCNM1	ENSP00000357901	whole body
DDX50	ENSP00000362687	whole body
MTX3	ENSP00000398748	whole body
AKT1	ENSP00000270202	whole body
FLG2	ENSP00000373370	whole body
HMOX1	ENSP00000216117	whole body
IFIT3	ENSP00000360876	whole body
C22ORF29	ENSP00000330596	whole body
PLCXD3	ENSP00000333751	whole body
RASGRP3	ENSP00000384192	whole body
ZNF57	ENSP00000303696	whole body
ZNF30	ENSP00000403441	whole body
TEAD4	ENSP00000352926	whole body
NAA25	ENSP00000261745	whole body
WLS	ENSP00000346829	whole body
KLK10	ENSP00000311746	whole body
MFAP2	ENSP00000364685	whole body
SNAI2	ENSP00000020945	whole body
AFAP1L1	ENSP00000296721	whole body
FLCN	ENSP00000285071	whole body
ALDH16A1	ENSP00000293350	whole body
ZNF503	ENSP00000361602	whole body
AMER1	ENSP00000329117	whole body
AMMECR1	ENSP00000262844	whole body
HIST1H1E	ENSP00000307705	whole body
IL17RC	ENSP00000295981	whole body
SP2	ENSP00000365931	whole body
ZNF224	ENSP00000337368	whole body
ABCA2	ENSP00000344155	whole body
ARHGAP23	ENSP00000407333	whole body
BANF1	ENSP00000310275	whole body
CCNA2	ENSP00000274026	whole body
ZNF319	ENSP00000299237	whole body
ZNF646	ENSP00000300850	whole body
EVI5	ENSP00000359356	whole body
CMIP	ENSP00000381120	whole body
ZNF276	ENSP00000415836	whole body
ZBTB4	ENSP00000307858	whole body
YES1	ENSP00000324740	whole body
USP35	ENSP00000263311	whole body
EXOSC1	ENSP00000359939	whole body
TTF2	ENSP00000358478	whole body
DAB2IP	ENSP00000259371	whole body
CELSR3	ENSP00000164024	whole body
TSC22D2	ENSP00000354543	whole body
TRIM3	ENSP00000340797	whole body
TOR1AIP2	ENSP00000356584	whole body
BIRC6	ENSP00000393596	whole body
TONSL	ENSP00000386239	whole body
TMEM181	ENSP00000356057	whole body
TFAP4	ENSP00000204517	whole body
TENM1	ENSP00000360171	whole body
TECPR2	ENSP00000352510	whole body
TANC1	ENSP00000263635	whole body
DCBLD1	ENSP00000296955	whole body
CRIM1	ENSP00000280527	whole body
SRGAP2	ENSP00000408089	whole body
SRGAP1	ENSP00000347198	whole body
SPTBN2	ENSP00000311489	whole body
FAM84B	ENSP00000302578	whole body
SPG20	ENSP00000347314	whole body
CELSR2	ENSP00000271332	whole body
DCX	ENSP00000337697	whole body
SLC2A13	ENSP00000280871	whole body
SIN3B	ENSP00000369131	whole body
SH3PXD2B	ENSP00000309714	whole body
SETD7	ENSP00000274031	whole body
RTF1	ENSP00000374280	whole body
RRBP1	ENSP00000354045	whole body
RPAP2	ENSP00000359368	whole body
ROR2	ENSP00000364860	whole body
RNF220	ENSP00000347548	whole body
RIOK3	ENSP00000341874	whole body
C1ORF52	ENSP00000419417	whole body
PRDM11	ENSP00000263765	whole body
PPP1R13B	ENSP00000202556	whole body
PPP1R10	ENSP00000407181+ENSP00000407310	whole body
PPM1H	ENSP00000228705	whole body
PLEKHG1	ENSP00000351318	whole body
C9ORF142	ENSP00000360682	whole body
PLA2G3	ENSP00000215885	whole body
BEND7	ENSP00000345773	whole body
ELFN2	ENSP00000300147	whole body
OTUD3	ENSP00000364261	whole body
DESI1	ENSP00000263256	whole body
NYAP2	ENSP00000272907	whole body
NOS1AP	ENSP00000355133	whole body
NLN	ENSP00000370372	whole body
NFAT5	ENSP00000396538	whole body
CDC6	ENSP00000209728	whole body
MYH15	ENSP00000273353	whole body
MTMR1	ENSP00000359417	whole body
CAMK2G	ENSP00000319060	whole body
MLXIP	ENSP00000312834	whole body
MARCKS	ENSP00000357624	whole body
MAPK8	ENSP00000353483	whole body
C19ORF26	ENSP00000215376	whole body
LIN52	ENSP00000370488	whole body
ANKRD54	ENSP00000215941	whole body
LDLRAP1	ENSP00000363458	whole body
KIAA0556	ENSP00000261588	whole body
KCTD15	ENSP00000394390	whole body
ATAD2B	ENSP00000238789	whole body
KATNA1	ENSP00000335106	whole body
ATN1	ENSP00000349076	whole body
IPMK	ENSP00000363046	whole body
IGDCC4	ENSP00000319623	whole body
HSPA12A	ENSP00000358211	whole body
HS1BP3	ENSP00000305193	whole body
HIP1	ENSP00000336747	whole body
GRAMD1B	ENSP00000402457	whole body
GPR158	ENSP00000365529	whole body
FGD1	ENSP00000364277	whole body
ADCY8	ENSP00000286355	whole body
DLG5	ENSP00000361467	whole body
DLGAP4	ENSP00000363023	whole body
KCNH5	ENSP00000321427	whole body
IFITM1	ENSP00000386187	whole body
MGP	ENSP00000228938	whole body
NDUFB4	ENSP00000184266	whole body
PPP5C	ENSP00000012443	whole body
EEA1	ENSP00000317955	whole body
ASH2L	ENSP00000340896	whole body
WDFY1	ENSP00000233055	whole body
YTHDC1	ENSP00000339245	whole body
CDC26	ENSP00000363322	whole body
TEX264	ENSP00000340969	whole body
SPIRE2	ENSP00000367494	whole body
CLCC1	ENSP00000349456	whole body
RPP25	ENSP00000317691	whole body
NOL6	ENSP00000297990	whole body
NAV1	ENSP00000295624	whole body
MAP3K6	ENSP00000350195	whole body
RUSC2	ENSP00000355177	whole body
AKAP10	ENSP00000225737	whole body
MED19	ENSP00000337340	whole body
PIP4K2B	ENSP00000269554	whole body
PPP1R3D	ENSP00000360035	whole body
