Code	Name	UniProt_ID	Ensembl_gene_ID	Ensembl_transcript_ID	Ensembl_protein_ID
I25.020	alpha-2-HS-glycoprotein inhibitor unit 1	B7Z8Q2			
I25.020	alpha-2-HS-glycoprotein inhibitor unit 1	P02765	ENSG00000145192	ENST00000411641	ENSP00000393887
I25.022	histidine-rich glycoprotein inhibitor unit 1	P04196	ENSG00000113905	ENST00000232003	ENSP00000232003
I25.022	histidine-rich glycoprotein inhibitor unit 1	B2R8I2			
I25.022	histidine-rich glycoprotein inhibitor unit 1	P04196	ENSG00000113905	ENST00000232003	ENSP00000232003
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000450521	ENSP00000404288
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000265029	ENSP00000265029
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000382136	ENSP00000371571
I25.067	fetuin-B domain 2	B7Z8T3			
I25.067	fetuin-B domain 2	Q5J875			
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000450521	ENSP00000404288
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000265029	ENSP00000265029
I25.067	fetuin-B domain 2	Q9UGM5	ENSG00000090512	ENST00000382136	ENSP00000371571
I25.067	fetuin-B domain 2	Q9UGM5-1	ENSG00000090512	ENST00000450521	ENSP00000404288
I25.067	fetuin-B domain 2	Q9UGM5-1	ENSG00000090512	ENST00000265029	ENSP00000265029
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000447445	ENSP00000396025
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000287611	ENSP00000287611
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000644859	ENSP00000493985
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000447445	ENSP00000396025
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000287611	ENSP00000287611
I25.950	kininogen inhibitor unit 1	P01042	ENSG00000113889	ENST00000644859	ENSP00000493985
I25.950	kininogen inhibitor unit 1	Q9UGM5	ENSG00000090512	ENST00000450521	ENSP00000404288
I25.950	kininogen inhibitor unit 1	Q9UGM5	ENSG00000090512	ENST00000265029	ENSP00000265029
I25.950	kininogen inhibitor unit 1	Q9UGM5	ENSG00000090512	ENST00000382136	ENSP00000371571
I25.021	alpha-2-HS-glycoprotein inhibitor unit 2	P02765	ENSG00000145192	ENST00000411641	ENSP00000393887
I25.025	histidine-rich glycoprotein inhibitor unit 2	P04196	ENSG00000113905	ENST00000232003	ENSP00000232003
I27.001	calpastatin inhibitor unit 1	Q9H1Z5			
I27.001	calpastatin inhibitor unit 1	B7Z8S8			
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000338252	ENSP00000343421
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000508830	ENSP00000425721
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000395812	ENSP00000379157
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000675179	ENSP00000501872
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000674984	ENSP00000501713
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000341926	ENSP00000339914
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000395813	ENSP00000379158
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000309190	ENSP00000312523
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000675033	ENSP00000501659
I27.001	calpastatin inhibitor unit 1	P20810	ENSG00000153113	ENST00000510756	ENSP00000422176
I27.001	calpastatin inhibitor unit 1	Q13940			
I27.001	calpastatin inhibitor unit 1	Q59HE3			
I27.001	calpastatin inhibitor unit 1	Q86YM9	ENSG00000153113	ENST00000437034	ENSP00000412374
I27.001	calpastatin inhibitor unit 1	Q9H1Z5			
I27.002	calpastatin inhibitor unit 2	Q9H1Z5			
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000338252	ENSP00000343421
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000508830	ENSP00000425721
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000395812	ENSP00000379157
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000675179	ENSP00000501872
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000674984	ENSP00000501713
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000341926	ENSP00000339914
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000395813	ENSP00000379158
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000309190	ENSP00000312523
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000675033	ENSP00000501659
I27.003	calpastatin inhibitor unit 3	P20810	ENSG00000153113	ENST00000510756	ENSP00000422176
I27.004	calpastatin inhibitor unit 4	Q9H1Z5			
I27.004	calpastatin inhibitor unit 4	A0A024RAN2			
I27.004	calpastatin inhibitor unit 4	B2RCJ7			
I27.004	calpastatin inhibitor unit 4	B7Z4U9			
I27.004	calpastatin inhibitor unit 4	B7Z574	ENSG00000153113	ENST00000511782	ENSP00000423638
I27.004	calpastatin inhibitor unit 4	B7Z5T6			
I27.004	calpastatin inhibitor unit 4	B7Z5T9			
I27.004	calpastatin inhibitor unit 4	B7Z6N0			
I27.004	calpastatin inhibitor unit 4	Q15786			
I27.004	calpastatin inhibitor unit 4	Q59HE3			
I27.004	calpastatin inhibitor unit 4	Q6AZE3			
I27.004	calpastatin inhibitor unit 4	Q7KYS9			
I27.004	calpastatin inhibitor unit 4	Q86YM9	ENSG00000153113	ENST00000437034	ENSP00000412374
I27.004	calpastatin inhibitor unit 4	Q9H1Z5			
I27.UPW	family I27 unassigned peptidase inhibitors	B7Z8U1			
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000678442	ENSP00000503897
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000679149	ENSP00000504313
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000679157	ENSP00000502968
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000676946	ENSP00000503470
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000676531	ENSP00000503439
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000677821	ENSP00000503298
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000677019	ENSP00000504473
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000677262	ENSP00000503851
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000343150	ENSP00000345344
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000677864	ENSP00000503881
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000340342	ENSP00000365061
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000676881	ENSP00000502901
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000676769	ENSP00000504405
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000677761	ENSP00000503938
I29.001	cathepsin L propeptide	P07711	ENSG00000135047	ENST00000676480	ENSP00000504279
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000678442	ENSP00000503897
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000679149	ENSP00000504313
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000679157	ENSP00000502968
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000676946	ENSP00000503470
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000676531	ENSP00000503439
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000677821	ENSP00000503298
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000677262	ENSP00000503851
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000343150	ENSP00000345344
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000340342	ENSP00000365061
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000676881	ENSP00000502901
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000677761	ENSP00000503938
I29.001	cathepsin L propeptide	A0A024R276	ENSG00000135047	ENST00000676480	ENSP00000504279
I29.001	cathepsin L propeptide	Q5K630			
I29.001	cathepsin L propeptide	Q8NG13			
I29.001	cathepsin L propeptide	Q5NE16			
I29.001	cathepsin L propeptide	Q5NE16			
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000680288	ENSP00000506001
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000368985	ENSP00000357981
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000472977	ENSP00000475176
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000607427	ENSP00000475557
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000681444	ENSP00000505359
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000680288	ENSP00000506001
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000368985	ENSP00000357981
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000472977	ENSP00000475176
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000607427	ENSP00000475557
I29.004	cathepsin S propeptide	P25774	ENSG00000163131	ENST00000681444	ENSP00000505359
I29.004	cathepsin S propeptide	P25774-2	ENSG00000163131	ENST00000680288	ENSP00000506001
I29.007	cathepsin K propeptide	P43235	ENSG00000143387	ENST00000676966	ENSP00000503723
I29.007	cathepsin K propeptide	P43235	ENSG00000143387	ENST00000271651	ENSP00000271651
I29.007	cathepsin K propeptide	P43235	ENSG00000143387	ENST00000676824	ENSP00000504176
I29.007	cathepsin K propeptide	Q2XNE6			
I29.010	cathepsin V propeptide	O60911	ENSG00000136943	ENST00000259470	ENSP00000259470
I29.010	cathepsin V propeptide	O60911	ENSG00000136943	ENST00000681927	ENSP00000505141
I29.010	cathepsin V propeptide	O60911	ENSG00000136943	ENST00000681737	ENSP00000505681
I29.010	cathepsin V propeptide	O60911	ENSG00000136943	ENST00000679661	ENSP00000506713
I29.010	cathepsin V propeptide	A0A024R141	ENSG00000136943	ENST00000259470	ENSP00000259470
I29.010	cathepsin V propeptide	A0A024R141	ENSG00000136943	ENST00000681927	ENSP00000505141
I29.010	cathepsin V propeptide	A0A024R141	ENSG00000136943	ENST00000681737	ENSP00000505681
I29.010	cathepsin V propeptide	A0A024R141	ENSG00000136943	ENST00000679661	ENSP00000506713
I29.UPW	family I29 unassigned peptidase inhibitors	Q6IBC3			
I29.UPW	family I29 unassigned peptidase inhibitors	A0A024R5G9	ENSG00000174080	ENST00000526010	ENSP00000435822
I29.UPW	family I29 unassigned peptidase inhibitors	B7Z378			
I29.UPW	family I29 unassigned peptidase inhibitors	Q6FHS1			
I31.002	MHC II invariant chain p41 form	P04233	ENSG00000019582	ENST00000009530	ENSP00000009530
I31.002	MHC II invariant chain p41 form	P04233	ENSG00000019582	ENST00000377795	ENSP00000367026
I31.002	MHC II invariant chain p41 form	P04233	ENSG00000019582	ENST00000353334	ENSP00000230685
I31.002	MHC II invariant chain p41 form	O78208			
I31.002	MHC II invariant chain p41 form	P04233-1	ENSG00000019582	ENST00000009530	ENSP00000009530
I31.002	MHC II invariant chain p41 form	Q8SNA0			
I31.006	testican-1	Q08629	ENSG00000152377	ENST00000394945	ENSP00000378401
I31.006	testican-1	D3DQB3			
I31.006	testican-1	Q08629	ENSG00000152377	ENST00000394945	ENSP00000378401
I31.007	testican 3	E7EP61			
I31.007	testican 3	A0A0A0MTJ2	ENSG00000196104	ENST00000535728	ENSP00000441396
I31.007	testican 3	B4DFW5			
I31.007	testican 3	B4DI52			
I31.007	testican 3	E7EP61			
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000357154	ENSP00000349677
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000357545	ENSP00000350153
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000504953	ENSP00000425570
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000511531	ENSP00000423421
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000506886	ENSP00000420920
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000510741	ENSP00000426716
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000502330	ENSP00000423606
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000512681	ENSP00000426318
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000511269	ENSP00000425502
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000512648	ENSP00000426177
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000421836	ENSP00000411344
I31.007	testican 3	Q9BQ16	ENSG00000196104	ENST00000541354	ENSP00000444789
I31.007	testican 3	Q9BQ16-1	ENSG00000196104	ENST00000357545	ENSP00000350153
I31.007	testican 3	Q9BQ16-1	ENSG00000196104	ENST00000504953	ENSP00000425570
I31.007	testican 3	Q9BQ16-1	ENSG00000196104	ENST00000511269	ENSP00000425502
I31.007	testican 3	Q9BQ16-3	ENSG00000196104	ENST00000357154	ENSP00000349677
I31.007	testican 3	Q9BQ16-3	ENSG00000196104	ENST00000511531	ENSP00000423421
I31.007	testican 3	Q9BQ16-3	ENSG00000196104	ENST00000506886	ENSP00000420920
I31.007	testican 3	Q9BQ16-3	ENSG00000196104	ENST00000502330	ENSP00000423606
I31.007	testican 3	Q9BQ16-7	ENSG00000196104	ENST00000541354	ENSP00000444789
I31.007	testican 3	Q9BQ16-8	ENSG00000196104	ENST00000510741	ENSP00000426716
I31.007	testican 3	Q9BQ16-4	ENSG00000196104	ENST00000421836	ENSP00000411344
I31.950	thyroglobulin	P01266	ENSG00000042832	ENST00000220616	ENSP00000220616
I31.950	thyroglobulin	B4E153			
I31.950	thyroglobulin	P01266-1	ENSG00000042832	ENST00000220616	ENSP00000220616
I31.950	thyroglobulin	Q9UNY3			
I31.951	insulin-like growth factor binding protein	P08833	ENSG00000146678	ENST00000275525	ENSP00000275525
I31.951	insulin-like growth factor binding protein	P08833	ENSG00000146678	ENST00000275525	ENSP00000275525
I31.952	insulin-like growth factor binding protein 3	P17936	ENSG00000146674	ENST00000613132	ENSP00000477772
I31.952	insulin-like growth factor binding protein 3	P17936	ENSG00000146674	ENST00000381083	ENSP00000370473
I31.952	insulin-like growth factor binding protein 3	B3KVY6			
I31.952	insulin-like growth factor binding protein 3	P17936	ENSG00000146674	ENST00000613132	ENSP00000477772
I31.952	insulin-like growth factor binding protein 3	P17936	ENSG00000146674	ENST00000381083	ENSP00000370473
I31.952	insulin-like growth factor binding protein 3	P22692	ENSG00000141753	ENST00000269593	ENSP00000269593
I31.952	insulin-like growth factor binding protein 3	P22692	ENSG00000141753	ENST00000269593	ENSP00000269593
I31.952	insulin-like growth factor binding protein 3	P24592	ENSG00000167779	ENST00000301464	ENSP00000301464
I31.952	insulin-like growth factor binding protein 3	P24592	ENSG00000167779	ENST00000301464	ENSP00000301464
I31.952	insulin-like growth factor binding protein 3	P24593	ENSG00000115461	ENST00000233813	ENSP00000233813
I31.952	insulin-like growth factor binding protein 3	P24593	ENSG00000115461	ENST00000233813	ENSP00000233813
I31.953	insulin-like growth factor binding protein 2	P18065	ENSG00000115457	ENST00000233809	ENSP00000233809
I31.953	insulin-like growth factor binding protein 2	P18065	ENSG00000115457	ENST00000233809	ENSP00000233809
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000373109	ENSP00000362201
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000412663	ENSP00000397715
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000317376	ENSP00000321108
I31.954	testican-2	A0A024QZQ5			
I31.954	testican-2	A8K8G3			
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000373109	ENSP00000362201
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000412663	ENSP00000397715
I31.954	testican-2	Q92563	ENSG00000107742	ENST00000317376	ENSP00000321108
I31.954	testican-2	Q92563-1	ENSG00000107742	ENST00000373109	ENSP00000362201
I31.954	testican-2	Q92563-1	ENSG00000107742	ENST00000317376	ENSP00000321108
I31.UPW	family I31 unassigned peptidase inhibitors	P14543	ENSG00000116962	ENST00000366595	ENSP00000355554
I31.UPW	family I31 unassigned peptidase inhibitors	P14543	ENSG00000116962	ENST00000264187	ENSP00000264187
I31.UPW	family I31 unassigned peptidase inhibitors	P14543	ENSG00000116962	ENST00000366595	ENSP00000355554
I31.UPW	family I31 unassigned peptidase inhibitors	P14543	ENSG00000116962	ENST00000264187	ENSP00000264187
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000361956	ENSP00000355110
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000381280	ENSP00000370680
I31.UPW	family I31 unassigned peptidase inhibitors	A0A024R6E0	ENSG00000198732	ENST00000381280	ENSP00000370680
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000361956	ENSP00000355110
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000381280	ENSP00000370680
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8-2	ENSG00000198732	ENST00000361956	ENSP00000355110
I31.UPW	family I31 unassigned peptidase inhibitors	Q14112	ENSG00000087303	ENST00000216286	ENSP00000216286
I31.UPW	family I31 unassigned peptidase inhibitors	Q14112	ENSG00000087303	ENST00000216286	ENSP00000216286
I31.UPW	family I31 unassigned peptidase inhibitors	Q8IV28			
I31.UPW	family I31 unassigned peptidase inhibitors	P16422	ENSG00000119888	ENST00000263735	ENSP00000263735
I31.UPW	family I31 unassigned peptidase inhibitors	P16422	ENSG00000119888	ENST00000263735	ENSP00000263735
I31.UPW	family I31 unassigned peptidase inhibitors	P09758	ENSG00000184292	ENST00000371225	ENSP00000360269
I31.UPW	family I31 unassigned peptidase inhibitors	C5IX07			
I31.UPW	family I31 unassigned peptidase inhibitors	P09758	ENSG00000184292	ENST00000371225	ENSP00000360269
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000361956	ENSP00000355110
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H4F8	ENSG00000198732	ENST00000381280	ENSP00000370680
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H1L4			
I31.UPW	family I31 unassigned peptidase inhibitors	Q14112	ENSG00000087303	ENST00000216286	ENSP00000216286
I31.UPW	family I31 unassigned peptidase inhibitors	B4DI52			
I31.UPW	family I31 unassigned peptidase inhibitors	Q9BQ16-6			
I31.UPW	family I31 unassigned peptidase inhibitors	Q9BQ16-5	ENSG00000196104	ENST00000512681	ENSP00000426318
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H1L4			
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H3U7	ENSG00000112562	ENST00000356284	ENSP00000348630
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H3U7	ENSG00000112562	ENST00000354536	ENSP00000346537
I31.UPW	family I31 unassigned peptidase inhibitors	Q9H3U7-1	ENSG00000112562	ENST00000356284	ENSP00000348630
I31.UPW	family I31 unassigned peptidase inhibitors	Q6ZSD0			
I31.UPW	family I31 unassigned peptidase inhibitors	A6XNC9			
I31.UPW	family I31 unassigned peptidase inhibitors	B3KVF9			
I31.UPW	family I31 unassigned peptidase inhibitors	B3KTS0			
I31.UPW	family I31 unassigned peptidase inhibitors	B3KTQ0			
I31.UPW	family I31 unassigned peptidase inhibitors	A6XND1			
I31.UPW	family I31 unassigned peptidase inhibitors	B4DPX8			
I31.UPW	family I31 unassigned peptidase inhibitors	A6XND0	ENSG00000146674	ENST00000613132	ENSP00000477772
I31.UPW	family I31 unassigned peptidase inhibitors	B3KRZ1			
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000517649	ENSP00000428657
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000194097	ENSP00000443944
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000503719	ENSP00000424913
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000523981	ENSP00000428363
I32.001	BIRC-1 protein	Q13075	ENSG00000278613	ENST00000612328	ENSP00000484107
I32.001	BIRC-1 protein	Q13075	ENSG00000278613	ENST00000620988	ENSP00000484731
I32.001	BIRC-1 protein	B7ZLE8	ENSG00000278613	ENST00000610590	ENSP00000483012
I32.001	BIRC-1 protein	B7ZLE8	ENSG00000276068	ENST00000615009	ENSP00000479075
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000517649	ENSP00000428657
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000194097	ENSP00000443944
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000503719	ENSP00000424913
I32.001	BIRC-1 protein	Q13075	ENSG00000249437	ENST00000523981	ENSP00000428363
I32.001	BIRC-1 protein	Q13075	ENSG00000278613	ENST00000612328	ENSP00000484107
I32.001	BIRC-1 protein	Q13075	ENSG00000278613	ENST00000620988	ENSP00000484731
I32.001	BIRC-1 protein	Q13075-1	ENSG00000249437	ENST00000517649	ENSP00000428657
I32.001	BIRC-1 protein	Q13075-1	ENSG00000249437	ENST00000194097	ENSP00000443944
I32.002	BIRC-2 protein	Q13490	ENSG00000110330	ENST00000530675	ENSP00000431723
I32.002	BIRC-2 protein	Q13490	ENSG00000110330	ENST00000227758	ENSP00000227758
I32.002	BIRC-2 protein	Q13490	ENSG00000110330	ENST00000613397	ENSP00000477613
I32.002	BIRC-2 protein	B2R8N8			
I32.002	BIRC-2 protein	Q13490	ENSG00000110330	ENST00000530675	ENSP00000431723
I32.002	BIRC-2 protein	Q13490	ENSG00000110330	ENST00000227758	ENSP00000227758
